f:normalized relation similarity	d:number of concept pairs	d:number of edges of largest frame	d:number of matched frames	f:mean of within-blend semantic similarity	f:mean importance of vital relations	f:input spaces balance	d:graph's vertices	d:graph's edges	g:blend space
0.1	-7.0	-4.0	8.0	0.23791072046602926	-0.6223000000000001	-0.8461538461538461	10	10	you_be_self_indulgent|have_sex,madeof,hormone;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;bathtub|lady,antonym,god;park_place_for_automobile|human,atlocation,state_park|mit;child,capableof,god;hormone,partof,park_place_for_automobile|human;
0.11111111111111112	-7.0	-4.0	6.0	0.21948249466203448	-0.5446	-1.0	10	10	listen_to_music|chew_your_food,hasfirstsubevent,relax|move_your_jaw;you_be_self_indulgent|have_sex,madeof,hormone;see_person_play_game,motivatedbygoal,relax|move_your_jaw;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;ball|more_girl_who_own_horse,atlocation,bear|boy;see_person_play_game,haslastsubevent,you_be_self_indulgent|have_sex;
0.11111111111111112	-6.0	-3.0	4.0	0.30570426235986287	-0.6093000000000001	-0.7857142857142857	10	10	you_be_self_indulgent|have_sex,madeof,hormone;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;you_be_self_indulgent|have_sex,usedfor,hit_something;learn_something_new|meet_girl,hassubevent,read_book;hormone,partof,park_place_for_automobile|human;swim_pool|battlefield,usedfor,hit_something;
0.125	-6.0	-4.0	5.0	0.26401664216893944	-0.6495	-1.0	8	8	you_be_self_indulgent|have_sex,madeof,hormone;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;park_place_for_automobile|human,atlocation,state_park|mit;hormone,partof,park_place_for_automobile|human;
0.1111111111111111	-5.0	-3.0	4.0	0.2522968979260062	-0.6201111111111113	-0.8333333333333334	9	9	you_be_self_indulgent|have_sex,madeof,hormone;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;you_be_self_indulgent|have_sex,usedfor,hit_something;learn_something_new|meet_girl,hassubevent,read_book;hormone,partof,park_place_for_automobile|human;
0.11111111111111112	-7.0	-5.0	13.0	0.3355010356406357	-0.7252727272727273	-0.9375	10	11	bear|boy,capableof,run_fast_both_uphill_and_down|remember_girl;you_be_self_indulgent|have_sex,madeof,hormone;child,madeof,you_be_self_indulgent|have_sex;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;claw|lot_of_toy,partof,bear|boy;learn_something_new|meet_girl,hasfirstsubevent,store_learn_in_memory|tell_them_lie;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;claw|lot_of_toy,partof,bear;
0.2	-8.0	-8.0	16.0	0.2059187484477806	-0.8085	-1.0	9	8	paint|commit_crime,motivatedbygoal,create_art|put_on_stand;create_art|put_on_stand,hasprerequisite,talent_tool_will_and_time|get_something_on_stand;personality|employee,partof,person|company;person|company,atlocation,laboratory|city;laboratory|city,capableof,produce_research_or_analytical_service|develop_plan_for_recycle_garbage;person|company,capableof,paint|commit_crime;personality|employee,capableof,welcome_hotel_customer;paint|commit_crime,partof,construction|if_you_have_kill_someone_you;
0.16666666666666666	-6.0	-4.0	9.0	0.28438390356348975	-0.8445	-0.8571428571428571	9	8	build_cathedral,causes,construction|if_you_have_kill_someone_you;build_cathedral,motivatedbygoal,impress_god|be_sad;person|company,antonym,no_one|abbreviation;build_cathedral|hit_bottle,motivatedbygoal,impress_god|be_sad;person|company,capableof,paint|commit_crime;paint|commit_crime,partof,construction|if_you_have_kill_someone_you;no_one|abbreviation,capableof,list_all_reason;no_one|abbreviation,desires,be_unloved;
0.1	-8.0	-6.0	20.0	0.28007714370151865	-0.6655454545454546	-1.0	10	11	bear|boy,capableof,run_fast_both_uphill_and_down|remember_girl;you_be_self_indulgent|have_sex,madeof,hormone;child,madeof,you_be_self_indulgent|have_sex;you_be_self_indulgent|have_sex,motivatedbygoal,child;child,createdby,you_be_self_indulgent|have_sex;claw|lot_of_toy,partof,bear|boy;learn_something_new|meet_girl,hasfirstsubevent,store_learn_in_memory|tell_them_lie;bear|boy,desires,eat_camper|play_with_toy_marble;hormone,causesdesire,learn_something_new|meet_girl;bear|boy,hasproperty,child;ball|more_girl_who_own_horse,atlocation,bear|boy;
0.2	-8.0	-6.0	4.0	0.40236319201895143	-0.76575	-1.0	9	8	paint|commit_crime,motivatedbygoal,create_art|put_on_stand;groin,partof,house|trunk;create_art|put_on_stand,hasprerequisite,talent_tool_will_and_time|get_something_on_stand;paint|commit_crime,motivatedbygoal,express_your_creativity|support_drug_habit;groin,hascontext,construction|if_you_have_kill_someone_you;groin,partof,body|wean;person|company,capableof,paint|commit_crime;paint|commit_crime,partof,construction|if_you_have_kill_someone_you;
0.3333333333333333	-5.0	-2.0	3.0	0.1800358050605336	-1.0	-1.0	5	4	paint|commit_crime,motivatedbygoal,create_art|put_on_stand;person|company,capableof,paint|commit_crime;paint|commit_crime,partof,construction|if_you_have_kill_someone_you;personality|employee,partof,person|company;
0.33333333333333337	-5.0	-3.0	3.0	0.611994172102287	-1.0	-0.7	6	5	chat_with_them_on_internet|do_press_up,motivatedbygoal,talk_with_someone_far_away|get_fit;human,desires,contemplate|reproduce;human,capableof,feel_less_alone|live_long;talk_with_someone_far_away|get_fit,motivatedbygoal,feel_less_alone|live_long;human,capableof,male|radio;
0.11111111111111112	-9.0	-6.0	17.0	0.1463443985089618	-0.3809	-1.0	10	10	thomas_muffet|andrew_kayiira,knownfor,insect|book;run_marathon|practice,hassubevent,pull_muscle|you_improve;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;rosebush|your_room,atlocation,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.2	-1.0	-4.0	4.0	0.1653618301646435	-0.8054	-1.0	6	5	beggar,antonym,millionaire;rice_cake,madeof,rice|organic_tissue_among_other_thing;beggar,desires,rice|organic_tissue_among_other_thing;millionaire,capableof,desire_to_be_billionaire;rice|organic_tissue_among_other_thing,partof,cultivate_rice;
0.16666666666666666	-9.0	-8.0	11.0	0.10615219238102806	-0.3012222222222223	-1.0	10	9	stem|office,antonym,leaf|shop;have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.19999999999999998	-8.0	-8.0	10.0	0.3416516703266855	-0.927	-1.0	10	9	master_control|solid,capableof,die_only_once|melt;master_control|solid,capableof,drink_water|assume_independent_shape;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;question|child,capableof,laugh_frequently;eye|strong_internal_force,partof,master_control|solid;send_e_mail|copulate,motivatedbygoal,question|child;yo_yo|crayon,capableof,die_only_once|melt;
0.2	-8.0	-8.0	15.0	0.1189187870069993	-0.4945	-1.0	9	8	stone|fall,partof,build;stem|office,antonym,leaf|shop;leaf_shape|shopfront,partof,leaf|shop;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;cup|enhance_taste_of_food,atlocation,build;
0.19999999999999998	-8.0	-8.0	20.0	0.16255782057401372	-0.7458888888888889	-0.8	10	9	master_control|solid,capableof,die_only_once|melt;read_to_your_child|sex,partof,human;master_control|solid,desires,pet;pet,partof,question|child;eye|strong_internal_force,partof,master_control|solid;question|child,antonym,command|grow_up;human,atlocation,command|grow_up;human,capableof,your_boss_agree_to_your_demand|need_money;pet,atlocation,printer|table;
0.1	-7.0	-6.0	15.0	0.16959882588864228	-0.5734999999999999	-0.9333333333333333	10	10	gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;specialization|bookshelf,usedfor,insect|book;run_out_of_steam|understand_something_good,motivatedbygoal,rest_for_while;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;specialization|bookshelf,madeof,wood;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.14285714285714285	-9.0	-4.0	7.0	0.18112390669552464	-0.3012222222222223	-1.0	10	9	thomas_muffet|andrew_kayiira,knownfor,insect|book;have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;van_wickle_house|stairwell,atlocation,build;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.125	-7.0	-6.0	12.0	0.1285091170010595	-0.46687500000000004	-1.0	8	8	gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.16666666666666666	-7.0	-8.0	7.0	0.37708858013370705	-0.7811428571428571	-1.0	8	7	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;send_e_mail|copulate,hasfirstsubevent,turn_on_your_computer|undress;yo_yo|crayon,capableof,die_only_once|melt;
0.14285714285714285	-8.0	-4.0	7.0	0.104400643330275	-0.29600000000000004	-1.0	9	8	thomas_muffet|andrew_kayiira,knownfor,insect|book;have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.14285714285714285	-7.0	-8.0	9.0	0.14948430421322667	-0.4734285714285714	-1.0	8	7	have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;leaf_shape|shopfront,partof,leaf|shop;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;
0.125	-8.0	-4.0	7.0	0.11053852040969551	-0.37422222222222223	-0.9333333333333333	10	9	thomas_muffet|andrew_kayiira,knownfor,insect|book;have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;open_gift,motivatedbygoal,blood_clot|find_out_what_it_be;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.16666666666666666	-7.0	-3.0	5.0	0.09456332497562266	-0.33442857142857146	-1.0	8	7	have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.125	-9.0	-8.0	10.0	0.16832474897935168	-0.42888888888888893	-1.0	10	9	mineral|bike,atlocation,build;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;mineral|bike,capableof,dissolve_in_water|skid;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,hasprerequisite,have_good_shoe|effort;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.1	-9.0	-6.0	16.0	0.17808033492347067	-0.4076000000000001	-1.0	10	10	gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;gallery_be_where_famous_paint|window,receivesaction,purchase|close;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,hasprerequisite,have_good_shoe|effort;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.1	-9.0	-6.0	15.0	0.15329995435611074	-0.3887	-1.0	10	10	thomas_muffet|andrew_kayiira,knownfor,insect|book;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,hasprerequisite,have_good_shoe|effort;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.14285714285714285	-8.0	-8.0	10.0	0.1402091692985084	-0.44575000000000004	-1.0	9	8	not_consume_more_calorie|study_it_and_do_it_until_you_have_faith_that_it_work,motivatedbygoal,run_out_of_steam|understand_something_good;leaf|shop,usedfor,collect_nutrient_for_plant|stabilize_economy;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;cup|enhance_taste_of_food,atlocation,build;
0.1	-9.0	-6.0	19.0	0.1571133210931611	-0.39780000000000004	-1.0	10	10	thomas_muffet|andrew_kayiira,knownfor,insect|book;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;gallery_be_where_famous_paint|window,receivesaction,purchase|close;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.16666666666666666	-6.0	-8.0	8.0	0.14251391458249346	-0.467	-1.0	7	6	leaf_shape|shopfront,partof,leaf|shop;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;
0.14285714285714285	-8.0	-8.0	11.0	0.13320482225429717	-0.53925	-1.0	9	8	stone|fall,partof,build;have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;leaf_shape|shopfront,partof,leaf|shop;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;
0.1	-9.0	-6.0	15.0	0.18928619503767077	-0.48599999999999993	-1.0	10	10	gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;not_consume_more_calorie|study_it_and_do_it_until_you_have_faith_that_it_work,motivatedbygoal,run_out_of_steam|understand_something_good;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,hasprerequisite,have_good_shoe|effort;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.2	-8.0	-8.0	9.0	0.37524089125837695	-0.917875	-1.0	9	8	master_control|solid,capableof,die_only_once|melt;master_control|solid,capableof,drink_water|assume_independent_shape;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;eye|strong_internal_force,partof,master_control|solid;send_e_mail|copulate,motivatedbygoal,question|child;yo_yo|crayon,capableof,die_only_once|melt;
0.14285714285714285	-9.0	-8.0	13.0	0.12876884370843794	-0.3121111111111111	-1.0	10	9	leaf|shop,hasproperty,not_hot|full_of_article;have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.2	-4.0	-4.0	2.0	0.16355274727648	-0.596	-1.0	6	5	pet,atlocation,office|home;master_control|solid,desires,pet;pet,partof,question|child;mature_kernel_of_corn,hasproperty,master_control|solid;question|child,causesdesire,analyse_something|view_video;
0.19999999999999998	-7.0	-3.0	3.0	0.491898875633812	-0.875	-1.0	8	7	master_control|solid,capableof,die_only_once|melt;master_control|solid,capableof,drink_water|assume_independent_shape;master_control|solid,desires,pet;pet,partof,question|child;send_e_mail|copulate,motivatedbygoal,question|child;send_e_mail|copulate,hasfirstsubevent,turn_on_your_computer|undress;yo_yo|crayon,capableof,die_only_once|melt;
0.14285714285714285	-8.0	-8.0	9.0	0.40489240940732535	-0.823	-1.0	9	8	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;drawer|cupboard,usedfor,store_jewelry_in|store_dish;yo_yo|crayon,capableof,die_only_once|melt;send_e_mail|copulate,causes,other_person_get_your_message|some_cleanup_work_to_do;
0.1	-9.0	-6.0	17.0	0.16751876262777549	-0.47620000000000007	-1.0	10	10	thomas_muffet|andrew_kayiira,knownfor,insect|book;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;run_out_of_steam|understand_something_good,motivatedbygoal,be_tire|detail_information;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.25	-8.0	-8.0	20.0	0.14779928065718534	-0.714125	-1.0	9	8	stone|fall,partof,build;leaf_shape|shopfront,partof,leaf|shop;insect|book,atlocation,leaf|shop;eat_plant_grow_for_human_consumption|burn,antonym,build;air_sac|title,partof,insect|book;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;leaf|shop,capableof,float_down_stream|machine_perfect_replica;cup|enhance_taste_of_food,atlocation,build;
0.11111111111111112	-9.0	-6.0	17.0	0.14857615345282718	-0.4466	-1.0	10	10	thomas_muffet|andrew_kayiira,knownfor,insect|book;run_marathon|practice,hassubevent,pull_muscle|you_improve;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;eat_plant_grow_for_human_consumption|burn,antonym,build;run_marathon|practice,capableof,take_all_your_energy|perfect_your_method;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.1111111111111111	-8.0	-6.0	12.0	0.15424765615185898	-0.42888888888888893	-1.0	9	9	gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,hasprerequisite,have_good_shoe|effort;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.14285714285714285	-9.0	-8.0	10.0	0.3187451746457579	-0.7755555555555556	-1.0	10	9	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;eye|strong_internal_force,partof,master_control|solid;send_e_mail|copulate,motivatedbygoal,question|child;send_e_mail|copulate,hasfirstsubevent,turn_on_your_computer|undress;yo_yo|crayon,capableof,die_only_once|melt;question|child,causesdesire,analyse_something|view_video;
0.19999999999999998	-6.0	-8.0	8.0	0.33944869356799834	-0.9061428571428571	-1.0	8	7	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;question|child,capableof,miss_bus;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;yo_yo|crayon,capableof,die_only_once|melt;
0.14285714285714285	-9.0	-8.0	9.0	0.4710185427190503	-0.8426666666666667	-1.0	10	9	master_control|solid,capableof,die_only_once|melt;master_control|solid,capableof,drink_water|assume_independent_shape;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;drawer|cupboard,usedfor,store_jewelry_in|store_dish;yo_yo|crayon,capableof,die_only_once|melt;send_e_mail|copulate,causes,other_person_get_your_message|some_cleanup_work_to_do;
0.14285714285714285	-7.0	-3.0	5.0	0.10269810148430226	-0.417625	-0.9230769230769231	9	8	have_heart_attack|examine_thing,usedfor,blood_clot|find_out_what_it_be;open_gift,motivatedbygoal,blood_clot|find_out_what_it_be;eat_plant_grow_for_human_consumption|burn,antonym,build;have_heart_attack|examine_thing,hassubevent,collapse|study_it;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;metric|plastic_bag,atlocation,build;mile|paper,antonym,metric|plastic_bag;
0.16666666666666666	-7.0	-8.0	6.0	0.3839419117613044	-0.7244285714285714	-1.0	8	7	master_control|solid,capableof,die_only_once|melt;analyse_something|view_video,hassubevent,smell_it|process_visual_image;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;yo_yo|crayon,capableof,die_only_once|melt;question|child,causesdesire,analyse_something|view_video;
0.125	-9.0	-8.0	10.0	0.24465594963744886	-0.6023333333333335	-1.0	10	9	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;look_at_it|own_vcr,motivatedbygoal,analyse_something|view_video;question|child,definedas,salespersons_most_powerful_tool|result_of_pregnancy;mouse|train,usedfor,computer_input|go_someplace_far_away;mouse|train,atlocation,desktop|train_station;question|child,causesdesire,analyse_something|view_video;mouse|train,definedas,pet;
0.1111111111111111	-8.0	-6.0	15.0	0.13177219658079878	-0.418	-1.0	9	9	thomas_muffet|andrew_kayiira,knownfor,insect|book;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.14285714285714285	-8.0	-8.0	8.0	0.3625505803367752	-0.7475	-1.0	9	8	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;send_e_mail|copulate,hasfirstsubevent,turn_on_your_computer|undress;drawer|cupboard,usedfor,store_jewelry_in|store_dish;yo_yo|crayon,capableof,die_only_once|melt;
0.16666666666666666	-5.0	-4.0	3.0	0.16727697928982505	-0.5175	-1.0	7	6	master_control|solid,desires,pet;pet,partof,question|child;mature_kernel_of_corn,hasproperty,master_control|solid;pet,atlocation,printer|table;find_truth|tickle,haslastsubevent,change_it|run_away_fast;question|child,causesdesire,find_truth|tickle;
0.11111111111111112	-9.0	-6.0	19.0	0.1408284255691754	-0.47620000000000007	-1.0	10	10	thomas_muffet|andrew_kayiira,knownfor,insect|book;gallery_be_where_famous_paint|window,atlocation,build;gallery_be_where_famous_paint|window,partof,build;specialization|bookshelf,usedfor,insect|book;eat_plant_grow_for_human_consumption|burn,antonym,build;insect|book,partof,world_life|box;insect|book,capableof,eat_plant_grow_for_human_consumption|burn;build,notdesires,collapse|study_it;run_out_of_steam|understand_something_good,hasfirstsubevent,collapse|study_it;run_marathon|practice,causesdesire,run_out_of_steam|understand_something_good;
0.19999999999999998	-6.0	-8.0	6.0	0.4057459447279064	-0.8905	-1.0	7	6	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;yo_yo|crayon,capableof,die_only_once|melt;
0.25	-3.0	-3.0	1.0	0.1864306240262276	-0.878	-1.0	5	4	send_e_mail|copulate,motivatedbygoal,question|child;master_control|solid,desires,pet;pet,partof,question|child;send_e_mail|copulate,usedfor,contibuting_to_gene_pool;
0.125	-8.0	-8.0	8.0	0.33870596246108636	-0.7454444444444444	-1.0	10	9	master_control|solid,capableof,die_only_once|melt;master_control|solid,desires,pet;pet,partof,question|child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;send_e_mail|copulate,hasfirstsubevent,turn_on_your_computer|undress;fire,causes,die_only_once|melt;yo_yo|crayon,capableof,die_only_once|melt;question|child,causesdesire,analyse_something|view_video;
0.125	-9.0	-8.0	7.0	0.363215483234417	-0.7314444444444445	-1.0	10	9	master_control|solid,capableof,die_only_once|melt;analyse_something|view_video,hassubevent,smell_it|process_visual_image;master_control|solid,desires,pet;pet,partof,question|child;send_e_mail|copulate,usedfor,communicate_with_others|produce_child;yo_yo|crayon,atlocation,drawer|cupboard;send_e_mail|copulate,motivatedbygoal,question|child;yo_yo|crayon,capableof,die_only_once|melt;question|child,causesdesire,analyse_something|view_video;
